observedProperty,resultUom,_Year,resultMeanValue,water_name,Country_name,PopulationDensity,TouristMean_1990_2020,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,waste_treatment_recycling_percent
EEA_3121-01-5,Cel,2009,15.4667,FRFR931,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.05417,FRFR286,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,168.882,FRFR286,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,71.1594,FRFR177,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,1.20118,FRFR177,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,1.288708554,FRFR178,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2009,0.106053,FRFR655,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,13.4,FRFR655,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.040772413,FRFR655,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,10.078,FRFR655,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,0.58788,FRFR655,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,0.551971641,FRFR931,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,0.363667,FRFR286,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0138684,FRFR286,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.00999631,FRFRR281_4,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,0.673452,FRFRR281_4,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,90.4917,FRFR281,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,12.6417,FRFR230,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.035062194,FRFR230,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,0.947889,FRFR230,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,0.5655,FRFR229,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0288246,FRFR229,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.45755,FRFR229,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,19.30982141,FRFRR227_2,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,309.08,FRFRR227_2,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.040905978,FRFR286,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0616667,FRFR651,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-06-0,mg{C}/L,2009,1.93833,FRFRR281_4,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.042693,FRFR230,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,2.50274,FRFR230,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,3.20885,FRFR230,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,2.47552,FRFR230,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_15307-86-5,ug/L,2012,0.02,CZOHL_0920,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_15307-86-5,ug/L,2012,0.02,CZOHL_0970,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_15307-86-5,ug/L,2012,0.02,CZOHL_0980,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_15307-86-5,ug/L,2012,0.02,CZOHL_1090,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_15307-86-5,ug/L,2012,0.02,CZOHL_1100,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_15307-86-5,ug/L,2012,0.19667,CZOHL_0670,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_15307-86-5,ug/L,2012,0.02,CZOHL_0950,Czech Republic,137.6577053,6063076,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
CAS_79-01-6,ug/L,2014,5,ES030MSPF1005021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_87-61-6,ug/L,2014,5,ES030MSPF1005021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_87-68-3,ug/L,2014,5,ES030MSPF1005021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-01-5,mg{O2}/L,2008,1.43333,FRER12,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,32.18858419,FRHR246A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2008,1,FRER33,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.024990775,FRER16,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2008,14.0333,FRER9B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2008,0.036731828,FRER9B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2008,14.6683,FRER9B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.1,FRER9B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.133333,FRER11510,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2008,100.667,FRER12,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2008,0.233415,FRER12,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2008,0.0326316,FRER58A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.116667,FRER36,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2008,0.0326316,FRER33,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,0.999643162,FRER31C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2008,95.5,FRER31C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2008,96.6667,FRER16,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,0.999643162,FRER9B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,0.261934,FRER9B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2008,1,FRER11510,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,0.999643162,FRER11510,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.024990775,FRER11510,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,0.999643162,FRER12,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2008,0.025044387,FRER33,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.06,FRER33,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,7.81129,FRER31C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.0666667,FRER16,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2008,101.833,FRER9B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,7.81925,FRER9B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,7.44,FRER11510,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2008,8.01667,FRER11510,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,0.258693,FRER11510,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2008,1,FRER12,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,0.627272,FRFR252A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.1138,FI81_064_001,Finland,18.14854727,2147000,35.88,9.24,1.7,13.13,37.83,1.45,0,0.73,0,28.12
EEA_3133-01-5,mg{O2}/L,2008,0.875,FRFR158,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2008,0.00978947,FRFR157A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.045,FRFR157A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,8.00364,FRFR170,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2008,11.5533,FRFR170,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2008,262.789,FRFR252A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,8.21525,FRFR252A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2008,478.833,FRDR174,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,7.83095,FRDR174,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,0.486139,FRDR173A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,1.171012332,FRDR173B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2008,0.736377,FRDR173B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,3.598721581,FRDR172,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,1.849343834,FRDR171,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,15.53992102,FRDR129,None,,,,,,,,,,,,
EEA_31615-01-7,mg{N}/L,2008,4.35149,FRDR129,None,,,,,,,,,,,,
EEA_3161-01-1,mg{N}/L,2008,1,FRDR10693,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2008,0.816667,FRDR887,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2008,0.712444,FRDR130,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2008,2.53528,FRDR130,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2008,91.015,FRDR185,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,6.06450303,FRDR182,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,8.05816,FRDR182,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2008,13.9767,FRDR184,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2008,1,FRDR176,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,0.338404,FRDR176,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_50-29-3,ug/L,2016,0.02,ES040MSBT000030614,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_6190-65-4,ug/L,2016,0.02,ES040MSBT000030614,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_1007-28-9,ug/L,2016,0.02,ES040MSBT000030614,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_7723-14-0,mg{P}/L,2008,0.015,FRDR179,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2008,0.625,FRDR175B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2008,516.167,FRDR175B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.089966725,FRDR174,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,7.9786,FRDR174,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.0866667,FRDR174,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2008,0.034,IEWE_30C011300,Ireland,70.65344753,6942807,16.6,8.5,3.7,25.8,25,12.4,0,1.9,6.1,33
EEA_3161-01-1,mg{N}/L,2008,1,FRDR171,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2008,0.00788596,FRDR171,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2008,428,FRDR887,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.289091,FRDR129,None,,,,,,,,,,,,
EEA_3133-01-5,mg{O2}/L,2008,0.466667,FRDR10693,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,0.358492,FRDR887,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.014994465,FRDR173A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,8.19532,FRDR173A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2008,11.0843,FRDR173B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2008,14.4755,FRDR129,None,,,,,,,,,,,,
CAS_14797-65-0,mg{NO2}/L,2008,0.013328402,FRDR10693,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.083481462,FRGR0127,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,9.14373,FRGR0127,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.041740731,FRDR609,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,3.89186,FRDR609,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,86.8636,FRDR608,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.025044387,FRER65,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,0.346318,FRER65,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.02,FRDR84,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,3.248846917,FRDR432,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0650728,FRHR11A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,11.9417,FRHR11A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.62083,FRHR33,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,2.53461,FRHR20,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.72729,FRHR20,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.4125,FRHR21,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-03-7,mg{O2}/L,2009,11.6333,FRHR21,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,0.9,FRDR599,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,2.76377,FRDR599,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,472.5,FRDR598,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,86.9,FRDR598,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,1.86801,FRDR598,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0866667,FRDR530,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,1.56941,FRDR2007E,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,64.2535,FRDR11534,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,0.297219,FRDR11534,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,12.5167,FRER68A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.025044387,FRER68A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,504.417,FRHR21,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.608333,FRHR21,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,0.9375,FRHR42A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,1.13885,FRHR42A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.046332194,FRHR42C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,1.72657,FRDR625,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,3.625,FRDR619,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0516667,FRDR609,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,1.625,FRDR598,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,13.15,FRDR598,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,1.95097,FRDR598,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,60.77,FRFR651,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,88.0362,FRFR281,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,37.1295,FRFR271B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,50.7458,FRFR263,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,51.5291,FRFR432,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,194.515,FRFR241,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,46.0535,FRFR330B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2008,6.53125,FRGR0545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,51.0894,FRFR151,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,114.005,FRFR314B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,187.046,FRFR310,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,40.3553,FRFR307A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,122.541,FRFR303A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,260.343,FRFR597,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,71.9667,FRFR912,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,47.7243,FRFR252B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,49.9769,FRFR251,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,38.7183,FRFR177,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,101.437,FRFR267,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,23.1254,FRFR164,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,595.887,FRFR163,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,8.50483,FRFR154,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,19.491,FRFR166,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2011,100.333,ATOK900470056,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3131-01-9,%,2011,105.875,ATOK100880000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3164-08-7,{massRatio},2008,48.519,FRFR449,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,39.833,FRFR903A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2008,7.28421,FRGR0575B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2008,1.225,FRGR0545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,249.041,FRFR165,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,16.459,FRFR158,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,79.963,FRFR186,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2008,12.333,FRFR655,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_207-08-9,ug/L,2016,0.01,ES060MSBT060-036,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_206-44-0,ug/L,2016,0.01,ES060MSBT060-036,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_7439-92-1,ug/L,2016,0.79,ES060MSBT060-036,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14797-55-8,mg{NO3}/L,2008,17.57709361,FRGR0539A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2008,2.175,FRGR0927,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2008,348.455,FRGR0927,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2008,0.099760366,FRGR0927,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2008,313.917,FRGR0545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,7.15162,FRGR0545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3163-01-7,mg{Si}/L,2008,10.85,FRGR0545,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{PO4}/L,2016,0.05,ES060MSBT060-036,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
